video_id,view_count,like_count,dislike_count,favorite_count,comment_count,published_date,title,category_id
qa3edsMzHkA,438113,2671,2995,0,2299,2016-01-04T20:37:05.000Z,Donald Trump Releases First TV Ad,25
i8vDt5GUb-8,3192444,1694,816,0,96,2014-12-01T09:18:20.000Z,Manforce More Condoms: Sunny Leone Full Ad UNCENSORED,24
gt0QF8-dTNw,16852703,139248,2976,0,3878,2015-11-20T11:00:36.000Z,Can Steph Curry Beat Dad Dell in a Game of H-O-R-S-E? | GQ,17
5UzfYJ-mkzc,592712,6,1,0,3,2015-07-29T06:13:30.000Z,The people and places of Molokai,22
CceSRMmhv3w,23322203,45846,11947,0,8320,2015-01-29T11:49:10.000Z,Evander Holyfield shows angry driver why road rage is a bad idea,22
Q285dYl2mZI,1302665,3125,324,0,639,2008-02-28T05:39:45.000Z,Banned Commercial - Funny Dog Suicide,24
SpSMGxnpCmo,265724,1892,118,0,458,2016-02-23T00:00:50.000Z,Bill Gates Explainer: Energy Equation,29
lDypBPyWiak,904097,1370,1196,0,198,2016-02-24T07:46:50.000Z,Kurkure ke Sath Family Free - Kurkure Family,24
SJT2o0W9I00,7248177,146,63,0,53,2012-05-04T05:53:13.000Z,Save Yourself The Risk When You Compare Travel Insurance,23
3CJ-7R2g3NE,18642,0,0,0,NULL,2016-01-07T20:34:06.000Z,Retail Across America: Vermont,29
Muc87KlFb7I,10213592,275,30,0,31,2016-02-08T11:28:42.000Z,Kung Fu Panda Masters the Power of Wix | Wix.com Website Builder #StartStunning,27
tIG0kB9lOxo,2309534,10430,502,0,3107,2009-02-12T10:48:32.000Z,gay pepsi ad,24
SqtxzgFpP6U,266181,458,19,0,24,2007-04-05T15:02:49.000Z,Bud Lite Squirrel commercial,23
I_WGI3y2jqM,645725,2654,21,0,179,2009-02-21T23:00:25.000Z,The Best Michael Jordan Commercial,17
5gKjLV2wKmg,536774,341,25,0,18,2007-05-29T08:12:57.000Z,1987? Barbie Hawaiian Ice Party Commercial,24
QRmPD2nMnBc,62036,625,15,0,87,2016-02-26T15:31:36.000Z,Caucus on Super Tuesday | Bernie Sanders,25
T36fK0A8ByI,59854,NULL,NULL,0,NULL,2016-02-04T13:53:17.000Z,2 Million Seniors Voting to Protect Medicare Advantage,25
F6CGI3XkAiQ,1432652,763,74,0,76,2013-08-20T10:56:06.000Z,Garmin presents VIRB,28
hsvAj6qfmFQ,3738940,8032,386,0,1444,2010-01-24T23:19:29.000Z,Walmart Clown Commercial,23
SsL9v1vuzAI,4930291,836,319,0,NULL,2007-01-29T02:08:58.000Z,Baby Alive commercial,24
5o9Dp6D91fI,6656086,97968,2414,0,14578,2015-02-26T03:07:50.000Z,Female Beauty Around The World,24
yl98-LC3fsU,715664,3961,141,0,247,2010-03-06T08:03:11.000Z,Funny Cheddar Cheese Comercial - Mouse and a Mousetrap,23
UVYUCU8XSLE,701196,172,21,0,5,2016-02-15T17:01:10.000Z,Jumeirah Inside – 360° YouTube Video,19
em040d_x7xI,1436486,NULL,NULL,0,NULL,2016-01-13T22:20:46.000Z,Battle Camp iOS Fire!,20
A5Rnnwk9jOA,1562093,979,328,0,32,2016-02-24T01:00:54.000Z,0:30 Clear Skin Routine with Blemish Remedy,26
BqS_gtuGPGQ,262340,31,1,0,1,2015-12-18T22:46:27.000Z,Mexican Buffalo Chicken Dip,22
oYjwXjwvAv0,3851156,5509,357,0,NULL,2016-01-27T15:11:23.000Z,H&M Modern Essentials Selected by David Beckham: Spring 2016,24
#NAME?,354079,677,132,0,321,2007-09-21T13:15:29.000Z,"Barack Obama Ad - \Mother\""""",25
qLY8arYdr_k,4989046,9974,2461,0,1134,2015-10-22T12:32:04.000Z,#IAmAWitness Anthem Video Short Form | Bullying Prevention | Ad Council,24
Vf2rlIqGlqM,811198,232,20,0,132,2016-07-28T09:01:17.000Z,The Chiko Roll Handy Holder - An Australian Snack Icon,22
5R8euGTHBR8,2480548,391,19,0,14,2015-06-25T02:34:33.000Z,"Karl-Anthony Towns: Road to the NBA Draft | Vice Sports Shorts\, Presented by Gatorade",17
bWKgzgGNi0E,226128,869,20,0,91,2012-11-20T23:42:50.000Z,NBA Christmas Day Big Color Jerseys Commercial,17
kHFnc_eV4Lg,927771,7687,141,0,1777,2011-09-18T22:21:26.000Z,Pee Wee Herman Talks About Crack Cocaine - PSA,23
Ta-fub2dbhI,5210377,3649,490,0,756,2015-06-03T12:00:05.000Z,Reveal: Skylanders SuperChargers: “Buckle Up” l Skylanders Superchargers l Skylanders,20
zk5HsBQYUZw,545358,400,12,0,192,2011-08-18T23:00:49.000Z,We've Got the Hook-Up: Rondo,17
WfMVC2BOFSw,405120,2,15,0,NULL,2016-01-06T16:24:19.000Z,KLCT KFAS 15H,22
ViorVDgiiOg,586265,1564,93,0,108,2015-03-01T16:21:23.000Z,"Santam TVC \One-of-a-kind\""""",22
F_-gmK5qRrY,2110476,1380,43,0,139,2016-04-01T10:29:26.000Z,XTB's TV ad starring Mads Mikkelsen: 'I trade. I love it.' (Extended version),27
xkt8L0NtSjA,467487,566,76,0,187,2006-02-21T09:10:27.000Z,David Lynch's Bizarre Car Commercial,23
y9LajlJjd4E,3067572,10578,252,0,1312,2009-11-06T00:24:37.000Z,Joe's Sticky Stuff Double-sided tape,24
0gYBy1rECII,5701968,289,162,0,26,2015-08-27T17:38:49.000Z,You'll Love Cookie Jam,20
KbmJLVrFvuc,3102958,26,0,0,0,2014-12-18T13:05:59.000Z,Corrosive,24
75F3CSZcCFs,1158207,7447,97,0,251,2012-09-13T18:22:24.000Z,"Epic Bus Ad from Denmark (English Subtitles - HTML5)  Midttrafik - \The Bus\""""",2
Y7Q4uJ80fAY,530759,11,0,0,0,2016-01-14T22:48:29.000Z,Quantum Reels Drag Test,17
qRJl22anZkM,526695,437,111,0,32,2010-03-20T07:38:57.000Z,Toy Story Buzz Lightyear fruit snacks,24
YjzesjojNhA,1800876,2258,120,0,280,2012-02-07T22:49:54.000Z,Will Ferrell Super Bowl Ad (Hi-Res) - Old Milwaukee,24
5ukZqmjvAFA,8177805,8714,4956,0,937,2016-04-21T12:10:56.000Z,The Huawei P9 TV Commercial,28
A2VOu1UQeMM,783648,87,23,0,26,2016-02-19T16:00:44.000Z,Join Or Die with Craig Ferguson: Strong Political Views? - New Series Thursdays 11/10c | History,24
GfUhExdNjK8,6978585,16332,4862,0,2824,2016-08-05T03:02:26.000Z,Galaxy Note7: Busy Busy Busy,24
UIOdk3AhVA0,1121762,1690,13,0,56,2015-12-01T16:48:35.000Z,GoPro: Travis Rice Shreds - TV Commercial,17
C7WeZbRbxwg,978331,283,40,0,32,2007-04-23T14:45:00.000Z,Retro Bartles & Jaymes Commercial Thank you for your support,24
NpwdcmjBgNA,520766,1236,76,0,660,2006-11-12T14:53:35.000Z,"Ronald Reagan TV Ad: \The Bear\""""",22
cXw2gm4yPEE,4616201,2056,667,0,107,2016-06-29T08:48:07.000Z,Despicable Me: Minion Rush - Family Vacation - Update Trailer,20
dJaLU0w5Do4,672286,4626,1078,0,1719,2014-08-01T14:36:59.000Z,Little Baby's Ice Cream -- Eyes Scream,24
S3QH-ZriX7E,1137731,6483,103,0,234,2014-12-10T04:11:09.000Z,Victoria’s Secret Holiday Commercial 2014-What Angels Want,22
47cAxRX3aDg,1665817,12246,282,0,1435,2011-06-24T05:47:30.000Z,State Farm® Commercial - State of Unrest (Jake).mp4,2
KyiV12WdJew,335554,337,24,0,88,2008-03-13T22:07:46.000Z,Orbit Commercial Janice Dickinson,23
IZrrEBD-KjY,50306685,18575,3130,0,413,2014-12-09T12:00:37.000Z,Dragon City Commercial,20
Ao2PTDCiRxU,421229,3856,27,0,359,2016-01-13T18:00:10.000Z,#EveryDayHeroes,20
QCsd_reCiSI,117267,16,0,0,0,2016-02-10T07:57:33.000Z,"Scotland. A Spirit of its own: Year of Innovation\, Architecture and Design (US Version)",19
vYEXzx-TINc,2145698,3528,227,0,752,2006-09-10T13:12:55.000Z,Life cereal: Mikey likes it!,24
rKUNJMrFeUs,1096443,1669,32,0,64,2015-06-17T17:00:46.000Z,RSA - Don't look back,27
dGfQgat7KiU,101155,43,33,0,3,2015-11-23T18:04:39.000Z,Fit To a T - Workout complete,26
sxlyWieYZsE,619544,1084,43,0,288,2006-08-13T21:57:55.000Z,Funny Korean McDonalds commercial,23
KE9bc5KskM8,141942,20,32,0,8,2016-02-24T21:13:55.000Z,Bloop Bloop Bloopers,27
E3Onos4Eq3Y,20947,NULL,NULL,0,NULL,2016-02-25T16:52:32.000Z,"New TV Ad: \Crown\""""",25
oo5zwV6_yVs,1578705,3793,38,0,65,2013-06-06T15:30:05.000Z,"18. CARLTON DRAUGHT \Beer Chase\""""",22
dytCWrf92zc,264134,296,84,0,106,2009-08-17T00:23:30.000Z,Drug Drive TV ad 'Eyes',2
udJtfSkRgbA,1020916,91,12,0,10,2016-02-23T18:57:43.000Z,Dytto – That's My Jam – Thumbprint Radio,10
5lAf59TrJ4I,1529175,143,9,0,14,2016-02-24T16:00:36.000Z,Join Or Die with Craig Ferguson: Conspiracy Theories? - New Series Thursdays 11/10c | History,24
D1leFabPbPw,584988,45,40,0,35,2015-03-18T14:35:36.000Z,MrGreen's New TV Ad,10
ryaUGJ9Oljg,468321,953,75,0,429,2008-04-07T17:34:27.000Z,Funny Japanese Commercial - Calbee potato chips,24
90fRlMQTdSs,446367,867,13,0,196,2007-08-11T22:05:25.000Z,"Converse \Weapon\"" Shoe Commercial""",17
ApnyKv1GuNI,481960,1137,144,0,231,2012-12-21T15:33:19.000Z,Texting and Driving Crash - It Can Wait | AT&T,28
e4SQT8epHOc,653411,735,23,0,111,2007-07-06T13:48:36.000Z,George Clooney Martini Commercial 2007,1
vONYT-5OVps,250503,4,0,0,0,2016-01-25T13:33:14.000Z,Set Yourself Up for Success,27
hlDFpwZPWJY,752413,32,4,0,9,2016-01-11T19:42:13.000Z,Now Cam by ZAGG,26
mqqFdXMySk4,548396,227,9,0,16,2015-11-18T00:06:59.000Z,David Warner's Night Test - it's the ultimate cricket challenge. Full length version,28
lW_9SYaWAQg,671322,881,35,0,160,2007-06-27T03:59:55.000Z,Sprint flashlight-animation commercial,1
7N9HoLhZGsU,408075,9,5,0,2,2015-10-09T10:19:34.000Z,Anlene Advertisement,22
m97UWd2QuAI,2129130,9888,491,0,1929,2016-01-05T15:59:39.000Z,"EA SPORTS UFC 2 | Official Gameplay Trailer | Xbox One\, PS4",20
n9tSN0178Us,918073,4281,500,0,420,2016-01-03T00:00:00.000Z,"Specsavers Fawlty Car\, featuring John Cleese #shouldve",24
8Ozc-h-29M0,310720,285,31,0,66,2009-03-30T10:29:58.000Z,Carl's Jr. Commercial - \Padma Lakshmi\," Extended Version!\"" Hot Model"""
55BZ2gSsSmY,3288114,6831,251,0,1941,2007-09-08T19:25:07.000Z,Nike Football Leave Nothing,17
36CSS3UIzxk,4145268,4158,1270,0,516,2016-02-24T21:11:54.000Z,The Best Place to Play - Spring 2016 | PS4,20
Vxd9W0RVgFY,880397,3762,74,0,51,2014-09-19T01:54:49.000Z,Derek Jeter Gatorade ad,25
dUwUAWmA3rk,394183,296,70,0,10,2014-10-30T10:57:50.000Z,GumOn- Long Lasting Chewing Gum TVC,22
vfDXlgmKFyU,335527,1035,36,0,326,2006-04-05T06:46:44.000Z,Let's all go to the lobby,1
lk2B8988ws0,842390,2183,195,0,284,2010-02-06T00:30:51.000Z,Travelers Insurance dog commercial (very funny),24
#NAME?,279246,3,4,0,4,2016-02-17T18:32:34.000Z,Adam and Clancy | Separation Anxiety | TBS,24
ThIrw_LpuRA,668761,617,200,0,351,2011-06-27T23:03:29.000Z,Nutella Commercial,22
SILvPVVAhBo,8071922,37056,1797,0,976,2015-02-07T14:00:01.000Z,GoPro: Owl Dance-Off,17
DZRmcKX85so,16756352,7778,3456,0,713,2009-07-04T22:11:11.000Z,Air New Zealand staff have nothing to hide,19
QxafIhYFOr0,751134,1854,40,0,271,2007-12-06T16:36:45.000Z,Energizer Bunny® -  Darth Vader - 1994 Commercial,24
DJLDF6qZUX0,549612,NULL,NULL,0,350,2009-08-18T06:03:25.000Z,VINTAGE 80'S REESES PEANUT BUTTER CUPS COMMERCIAL W WALKERS,24
uVsTeLs4Tdo,3200813,34521,417,0,6912,2010-08-18T18:02:40.000Z,TRAPPED IN AN AD!,23
lqmrQ6xPpHg,737145,2155,171,0,NULL,2014-07-02T11:18:15.000Z,Perfect Slicer As Seen On TV Commercial Buy Perfect Slicer As Seen On TV Watermelon Slicer Oversized,26
yfFs0o6pCxc,698877,1965,49,0,506,2007-10-15T07:40:21.000Z,Ayds Diet Candy,23
FnJ645xph3o,328146,475,52,0,171,2006-12-08T20:38:20.000Z,Scary German Commercial,23
WFNXwor69-U,1397324,1608,134,0,224,2007-02-26T08:04:47.000Z,Mastercard Priceless Elephant,15
TiWbtpX4jsI,967009,990,251,0,235,2006-08-27T00:11:24.000Z,Gushers Fruit Snacks,23
woBi975eQs4,742687,127,13,0,10,2014-09-27T03:42:11.000Z,RumChata Salted Caramel Martini,24
CXPgCq-EMk8,1517661,13,4,0,1,2013-02-07T20:53:11.000Z,Seamless.com TV Commercial | Order Food Delivery Online (15 Second Version),24
yjppalDAvOM,324446,99,10,0,62,2008-05-05T00:45:17.000Z,Matchbox Car Wash Commercial - 1993,24
lVQsqs7xCb8,333124,8,1,0,1,2016-02-06T00:11:12.000Z,Cómo hacer ensalada de frijoles | Knorr® Sabor,26
3pNGO5ppfQ8,325675,1397,25,0,559,2009-09-21T00:21:42.000Z,IBM Commercial '86,28
QalnisJfHEw,406398,1637,48,0,87,2011-11-22T01:58:49.000Z,Alcohol Commercial Suddenly Turns Anti Drinking,10
b5HLsvwLPpQ,11935804,8818,1398,0,2130,2007-03-14T04:44:45.000Z,Arranged Marriage Funny Commercial,23
zl71eFcqBnQ,290687,30,0,0,0,2016-02-19T17:14:25.000Z,SLASHER | 'Live By Your Sins. Die By Your Sins' | Chiller,24
sjBPrJJ6qtU,885052,NULL,NULL,0,NULL,2016-02-22T21:01:04.000Z,Learn more about the Breville Oracle™,27
njY94weLbJ8,637490,178,2,0,61,2007-12-14T00:25:00.000Z,Burger King Ben Affleck Commercial,22
jZ6HPyhlChw,19515,0,0,0,NULL,2016-02-03T20:25:25.000Z,Minnesota small businesses: More than meets the eye,29
YydYJoz36UU,339732,128,14,0,1,2016-02-24T13:22:03.000Z,"January - March | At Season’s Peak: Strawberries from Plant City\, Florida at Publix",22
MTtCV_XSMi0,1832398,35,18,0,5,2016-02-17T17:28:03.000Z,Grow Strong Men's TV Commercial :15 | Garnier Fructis,26
2VgiVK_hOhM,30274221,4655,952,0,119,2014-11-13T20:15:27.000Z,Sniper 3D Assassin - The BEST Sniper Game - IOS & Android [English],20
0K8lrVjT6fM,513419,2151,60,0,175,2010-01-17T00:50:05.000Z,Mouse Trap - Cheese Advertisement,23
9zFNmTwdjhc,26342,0,0,0,0,2016-02-25T17:41:31.000Z,Jos. A. Bank - Stock Up Sale,24
Go9rf9GmYpM,8391672,35606,861,0,783,2014-03-20T09:36:36.000Z,Unbelievable Bus Shelter | Pepsi Max. Unbelievable #LiveForNow,24
P03flnwV__0,5922189,28,13,0,4,2016-01-11T00:57:19.000Z,You Should with Craig Ward,28
BeougwoxuMg,336508,256,17,0,2,2013-12-24T20:25:47.000Z,Funny Commercial Sexy Window Cleaner Hairdresser,22
xl3uLkAT_C8,281416,260,38,0,111,2009-01-06T10:26:55.000Z,Mazda 2/Noisettes Tv Ad - Don't Upset the Rhythm,2
lSYMX6PmT34,339549,535,30,0,62,2008-10-21T00:32:39.000Z,Lijjat Papad Commercial - Doordarshan Ad/ Commercial from the 80's & 90's - pOphOrn,24
Ml54UuAoLSo,616916,1044,613,0,1374,2010-02-05T18:43:30.000Z,Green Police: Audi Super Bowl Ad,2
w0YjO1zVHgY,1748632,1872,316,0,171,2013-08-12T05:56:23.000Z,K-FOOD WITH CNBLUE : Full ver.(60s),24
__kJ7HsL10Y,7874519,124,30,0,18,2012-05-11T14:02:45.000Z,"How to Remove Oil Stains\, Grease Stains and other Oil Based Stains with OxiClean",26
8nMOcw70RX8,1765228,7,6,0,1,2015-02-13T00:20:02.000Z,See spectacular Sydney and NSW with Qantas :15,19
7MJu_aWn1nI,481070,326,47,0,100,2007-02-11T19:29:23.000Z,Safari Fast Food,23
onkxJLj0G7g,7579728,396,289,0,NULL,2014-08-18T23:43:53.000Z,Welcome to LiveCareer Resume Builder,26
7kxXVnAtnOQ,350528,1802,61,0,81,2015-07-17T10:47:20.000Z,iPhone 6 India TVC with Ingram Micro,22
J64QS4tE6ic,251345,1242,77,0,104,2016-05-02T13:02:57.000Z,X-Men and M&M’S “Rainy Day”,24
uNMRTsGR2IE,1566006,27,14,0,NULL,2016-01-04T23:20:23.000Z,The Best Deal in Tax  — TaxAct,27
rCzpKNwZAYo,94655,1,0,0,1,2016-01-12T21:04:34.000Z,Dr. Jennifer Mulhern - Ankle pain,22
40qofTTQJDU,278264,24,14,0,0,2016-01-29T21:41:22.000Z,The First Years Super Chill Sippy Cups featuring One Piece Lids at Target,24
J5MehrJECnA,289686,34,23,0,NULL,2016-02-05T23:28:46.000Z,Sneak Peek: Nesquik’s 8-Year-Old Commercial Director in Action,17
pc9gcKjvzkE,394590,810,56,0,309,2009-10-22T21:45:07.000Z,Big Top Cupcake Commercial - As Seen on TV Chat,26
xYA7AnVwejo,314370,238,20,0,94,2010-03-02T06:32:54.000Z,Burger King The King's Gone Crazy,24
i2MhRCYkgbI,1385209,1484,42,0,45,2016-01-26T17:43:11.000Z,Project Mc² Circuit Beats | Commercial,24
SaeJUCVEp2s,2768330,13194,1040,0,529,2008-01-25T16:43:57.000Z,"Anti-smoking Ad: Smoking Causes Emphysema\, Lung Cancer",27
sNWrEsHw1tI,948460,97,41,0,6,2016-02-17T17:27:02.000Z,Grow Strong Women's TV Commercial :30 | Garnier Fructis,26
8-p0CxW87pg,49406184,95534,21076,0,1861,2013-04-23T21:59:05.000Z,"Baby&Me\, New Funny Evian Advert/Commercial - LOL",24
c7nRTF2SowQ,61760676,2273746,45236,0,353579,2016-05-06T20:14:49.000Z,Battlefield 1 Official Reveal Trailer,20
82n1PX1hVEY,314253,686,73,0,388,2010-05-31T05:21:28.000Z,Tourism Australia - new TV ad campaign,19
jPoM2o9kIBM,409949,635,23,0,74,2007-04-29T23:22:30.000Z,1993 Coca-Cola Polar Bear Commercial,1
4u_Ed0Bh-s0,212340,687,44,0,263,2010-03-22T19:15:03.000Z,Funny Japanese chip commercial,24
064ipuBiWDg,12523482,13944,317,0,405,2014-10-06T06:35:56.000Z,A hair-raising message,29
4hnBp7x2QAE,2701507,7841,120,0,725,2013-03-29T12:00:28.000Z,STAR TREK: THE VIDEO GAME -- Shatner vs. Gorn Trailer,20
BVWXKziczM8,1212787,1250,91,0,155,2012-04-01T19:53:39.000Z,Bar Refaeli playing tennis in underwear - under.me Promo Commercial,1
fncOu6dp1IY,2634335,9643,168,0,1051,2006-07-12T00:12:04.000Z,Jose+10 Adidas Commercial 1& 2 (Complete),17
bL6aaatfWQU,353643,342,14,0,37,2013-02-22T09:50:22.000Z,Active Kids Memories Ad with David Beckham -- Sainsbury's,17
rHCLxSNz3P0,230008,11,2,0,4,2016-02-01T16:22:28.000Z,KMLM Nitro,27
IOqTCaziZp0,438249,1547,28,0,141,2009-03-19T19:53:58.000Z,allen iverson A7 commercial,17
8tEsxbCl21E,16822015,270448,27752,0,25853,2016-02-03T16:48:18.000Z,SCARE PEWDIEPIE - OFFICIAL TRAILER - YOUTUBE RED ORIGINAL SERIES,20
SGxKhUuZ0Rc,3559148,27612,519,0,1567,2012-01-31T20:39:14.000Z,Apple Scotland - iPhone commercial for Siri,23
pM2OK_JaJ9I,774420,1305,62,0,164,2006-08-16T22:56:54.000Z,California Raisins Commercial (1986),27
zeGT4UArCdc,5436155,142,102,0,19,2014-02-25T01:35:18.000Z,Start a New Career with Treehouse,27
OAlyHUWjNjE,7131379,48392,826,0,3202,2009-02-25T02:44:54.000Z,Best Commercial EVER!!!,27
b3Z5pAZe0E8,751744,2260,1611,0,1785,2015-06-15T10:54:01.000Z,Chobani Simply 100 Commercial Love This Life,26
lvNmIZqU52g,9592318,1047,857,0,9,2015-11-11T21:15:52.000Z,At Home With The Gronkowskis: Episode 1 (Operation Mobile Strike) - Mobile Strategy Game,20
jMqcA3wiKG0,707182,2375,53,0,481,2008-01-06T19:21:13.000Z,Royal Rumble 2005 commercial (comedy),23
h95-IL3C-Z8,838785,10940,134,0,639,2010-06-30T14:42:19.000Z,Not Ever,29
lrMD_z_FnNk,317980,656,52,0,221,2007-04-17T21:42:14.000Z,Cillit Bang Advert 1,26
TusJ8HSLaUs,5913233,16078,347,0,2318,2008-06-25T16:31:10.000Z,Old Spice Neil Patrick Harris Commercial,24
_SsccRkLLzU,612276,3005,29,0,130,2012-03-12T17:10:16.000Z,The Guardian's 1986 'Points of view' advert,25
vUF7ja9ehIs,3024891,2492,94,0,285,2016-01-26T00:58:20.000Z,Tourism Australia and Chris Hemsworth,19
3dnW8QJxHD0,1112129,6282,157,0,1888,2007-06-27T18:53:53.000Z,The Legend of Zelda: Ocarina of Time - Mirinda commercial -,24
xwNe5Kqi3Ho,893335,375,131,0,8,2007-06-13T17:20:39.000Z,Ruth's Doublemint Chewing Gum Commercial,24
meW77mdWU7g,750216,64,1,0,19,2015-12-01T17:04:25.000Z,Introducing the TP-LINK Archer C3200 AC3200 Tri-Band Wireless Gigabit Wi-Fi Router,28
g4qWbtSCxtc,711361,27,2,0,NULL,2015-06-26T02:25:33.000Z,The risk is real. One safety switch may not be enough. 30 SEC TV Advert,27
abLB7aTmnE4,335046,366,23,0,146,2006-10-20T21:03:13.000Z,Original Ginsu 1 Ad,24
5Oag8iBB7HE,818630,2202,55,0,622,2007-02-08T22:26:17.000Z,Nike Gridiron - Michael Vick Experience,24
u5kiz7GhJt0,383272,480,27,0,217,2006-10-04T22:27:46.000Z,WSIB Safety Ad,24
1KPPtmE079M,1578778,5408,82,0,220,2011-04-27T17:42:19.000Z,FIND YOUR STRONG (60 second),17
DkcuzQRpVuE,108058,0,1,0,0,2016-02-11T00:50:06.000Z,North Country Chevy Dealers-2016 Chevy Trax,22
cCqaWIvJCpk,498648,155,9,0,19,2013-08-23T05:31:17.000Z,FanDuel TV Commercial - The Coach (2013),17
F0ZSXQCXX1A,532868,308,114,0,17,2011-09-19T06:52:28.000Z,Goodknight Advanced Activ+ Ad: Push Karo Khush Raho!,1
hieKgQNQpMA,712857,2848,79,0,185,2010-05-06T09:13:17.000Z,"Guinness advert - \Men and women shouldn't live together\""""",1
BwuzfOeYpBA,1513332,NULL,NULL,0,NULL,2016-02-09T16:43:50.000Z,Tod’s Women’s Spring Summer 2016 Campaign,24
rx4jEIZyTZU,1400185,5673,1088,0,2389,2012-08-03T20:52:23.000Z,Creepy Ice Cream Commercial Ad,22
wbtlv2cImxM,222988,380,22,0,48,2008-03-17T20:56:46.000Z,Orange Advert Darth Vader,24
JSd8CqBEbcY,1460991,8684,53,0,0,2010-05-27T20:21:13.000Z,"\No Words\"" - 2010 Stanley Cup Final TV Spot""",17
JgaGXv1XnrA,693672,3441,75,0,211,2012-02-01T16:28:16.000Z,PRADA SPRING/SUMMER 2012 WOMEN'S ADVERTISING CAMPAIGN,1
b_L3jgr97FM,1734913,566,144,0,75,2012-12-03T08:55:27.000Z,Mazuma Mobile TV Advert | Sell Your Old Phone,28
SzRUsI6Q25E,312397,799,20,0,42,2016-05-24T12:52:14.000Z,Mike and Dave Need Wedding Dates | Where Do Brothers Come From? [HD] | 20th Century FOX,1
WikU5oIkL8c,381752,5452,36,0,137,2015-05-12T01:18:47.000Z,"Paper Towns | \Find Yourself\"" TV Commercial [HD] | 20th Century FOX""",1
iHwdQdwc_Tk,2093444,2247,141,0,975,2006-09-06T00:54:57.000Z,Crocodile Hunter: Most Embarrassing Moments,24
glPUjj0HIvw,334069,13,5,0,NULL,2014-10-07T04:00:36.000Z,Speedway Premium Coffee Commercial 1,22
10okyjMjlH8,1674414,9528,224,0,NULL,2009-10-14T14:56:57.000Z,WWE Smackdown vs. Raw 2010,24
aw0OZ7wZm6U,1059736,6026,707,0,833,2016-02-22T14:41:45.000Z,Samsung Galaxy S7: Underwater Unboxing & Review with AskDes | T-Mobile,24
1Dp0aCWbQSE,11805246,7156,3676,0,35,2013-09-17T12:22:41.000Z,Singum Big Babol Jel-O - Đã vui nay còn vui hơn,22
uINFVM7TTdY,2166412,47,44,0,NULL,2015-09-28T21:02:47.000Z,"TV Commercial - \Summit\"" | Cricket Wireless""",24
fi7G0RgqcxQ,358121,329,62,0,69,2014-05-18T20:29:55.000Z,The New Cricket Wireless. Something to Smile About.,24
M0LfLk9lLEg,6553893,18992,567,0,5757,2006-01-04T22:16:59.000Z,Mario Kart DS japanese ad,24
kBX9-WUsMAg,1469755,172,5,0,16,2016-02-23T19:33:26.000Z,"Forget the trash\, use the cloud",22
_gXnfGIc1Tk,827886,2469,172,0,255,2011-03-18T20:15:31.000Z,اعلان اكثر من رائع - Cute adv,23
Vot3KDw2z3o,5507455,36844,1272,0,1498,2016-04-15T16:34:08.000Z,X-MEN APOCALYPSE - QUICKSILVER Sky Fibre TV Commercial,1
Zpk2uauRdA8,10763708,64886,10244,0,8674,2011-10-26T16:50:21.000Z,Selena Gomez - Congradulations to Me (MTV EMA 2011 Promo Commercial),24
TeUcij3L9No,128715,121,68,0,10,2016-01-27T20:32:16.000Z,Sarah Michelle Gellar's Favorite Proactiv Products,26
cDkZqT9IvYE,282773,3,0,0,0,2016-01-21T19:07:15.000Z,Noises Off - Post-Open TV Spot - Roundabout Theatre Company,24
bbEy98llGRU,814967,5812,308,0,1455,2011-09-30T12:21:39.000Z,Weetabix Chocalate Dubstep Cereal Commercial [HD],24
O-9xmen--6k,719932,10,2,0,NULL,2016-02-24T16:28:41.000Z,Always Discreet Incontinence Products: Double Money Back Guarantee (15-second spot),28
WLU75lftzc8,392022,295,31,0,5,2015-12-15T13:19:41.000Z,Sandwich ban gaya Sandwicheto_Veg Mayo ke saath,22
GOhbZZy02lQ,197595115,3731,3956,0,24,2015-11-12T23:47:21.000Z,Mobile Strike - Real Time Strategy Mobile Game,20
gcbLmoYWMiU,2592366,8955,185,0,1130,2015-10-06T14:15:11.000Z,Xbox One: Greatest Games TV Commercial,20
yIkwq8keNBI,1331188,NULL,NULL,0,NULL,2016-03-30T13:14:07.000Z,Vicks VapoRub Sweet Dreams,24
14X98i8psts,104998,0,0,0,0,2016-02-24T21:39:30.000Z,Hoover Toyota Fix it or Not 15 seconds,2
U219eUIZ7Qo,884649,1587,138,0,NULL,2006-11-22T09:11:44.000Z,Grim Reaper [1987],25
9gspElv1yvc,2589656,6591,1440,0,NULL,2006-10-03T21:50:58.000Z,Sarah McLachlan Animal Cruelty Video,15
ML160wA9mME,1973748,3274,703,0,618,2009-10-28T22:40:08.000Z,Banned Sprite Commercial,22
WfTJL_h0XfY,27335172,3340,455,0,174,2015-09-23T11:25:39.000Z,"City Of Dubai\, Spirit of Dubai 2015 - Visit Dubai",19
WxG7LgQ2Sig,401544,163,31,0,14,2014-01-22T08:34:45.000Z,Discover the Joy of Silk,24
3_1LKqsFguE,346937,9411,196,0,1405,2013-08-04T22:01:58.000Z,poonikins the rejected tshirt superbowl commercial,20
aI20RX5j76w,10018363,377,273,0,113,2015-11-20T21:29:53.000Z,"Mobile Strike: Arnold Schwarzenegger in \Command Center\""""",20
dBVeiyPVWrU,752435,2512,161,0,411,2011-12-22T15:07:52.000Z,Man on the Street: Breaking In Your New Era Cap | New Era Cap,24
