"video_id","view_count","like_count","dislike_count","favorite_count","comment_count","published_date","category_id"
"Vevp3RnYSdM",12949,130,12,0,32,"2012-04-29T15:06:48.000Z",25
"vdCni6Y9y1s",37196,47,5,0,69,"2011-08-11T22:38:30.000Z",24
"Wi75iFYlHmY",4960,18,1,0,2,"2011-08-27T01:35:44.000Z",28
"cy5zwaQ_A-E",105947,326,15,0,27,"2012-08-24T10:09:28.000Z",10
"VZHcG3GBhq4",12071,12,1,0,0,"2012-02-29T03:21:18.000Z",24
"8Jjm_xv61KQ",441809,381,22,0,51,"2007-04-02T16:43:56.000Z",24
"82f_6OkjU-Y",1214,2,2,0,0,"2008-01-25T06:05:16.000Z",23
"85CB4AFoXa8",318854,1147,106,0,270,"2015-03-25T15:57:47.000Z",22
"er0sB1xqCL4",2341,6,0,0,3,"2011-02-21T09:35:17.000Z",24
"aWbpLQ8pKYY",2536,3,3,0,NULL,"2011-12-01T07:03:01.000Z",24
"BPcrgg3qKTY",3446,5,0,0,6,"2011-06-02T02:58:11.000Z",28
"bkePKo82nfM",8689,35,1,0,5,"2013-05-19T22:50:33.000Z",24
"8gzKrDryK_4",21409,39,3,0,19,"2009-05-01T23:49:21.000Z",24
"cM3QLm5PEzQ",18599,49,5,0,9,"2009-12-27T05:36:03.000Z",2
"Xh418bZB8ns",36358,29,5,0,1,"2015-08-05T19:05:30.000Z",20
"AWNw4AtLfpw",7070,8,1,0,3,"2010-05-04T14:21:02.000Z",22
"phdeG53dIa0",11797,3,1,0,6,"2012-09-10T13:53:15.000Z",24
"hysThZnEgeM",3720,3,0,0,1,"2013-05-30T12:29:51.000Z",24
"SpSvcn2PQSk",1542,1,2,0,0,"2008-09-25T21:40:29.000Z",1
"HPZYKVYnrCY",30862,157,7,0,0,"2011-11-17T13:34:06.000Z",22
"19z6TCDzz9Q",27786,43,2,0,19,"2009-11-02T23:00:43.000Z",24
"bDpK38Lhdac",437243,3365,35,0,541,"2015-06-07T05:43:03.000Z",17
"GTMHOv0BgGI",21784,3,4,0,2,"2011-03-17T15:27:17.000Z",2
"IuPGFL9l0F0",759218,2047,74,0,144,"2014-10-22T11:24:07.000Z",22
"1cK6XfATY8U",5774,10,0,0,4,"2014-10-04T18:49:44.000Z",24
"y8T1ujYteSY",21217,32,8,0,2,"2013-04-19T18:26:58.000Z",2
"E6lApFmQDy8",2750,19,14,0,5,"2011-03-07T01:04:20.000Z",23
"bjwgjaEyIvE",66248,35,15,0,1,"2014-11-20T09:09:07.000Z",22
"9RFv9xS0i80",3277,17,4,0,0,"2013-03-23T19:28:22.000Z",22
"1zIWJ0S0NeE",17110,33,1,0,4,"2008-12-20T06:50:54.000Z",24
"TWldF1Y8kpU",6672,19,0,0,0,"2009-07-07T08:36:00.000Z",19
"Dt_aYPyAXns",1876,6,0,0,0,"2012-06-29T08:38:28.000Z",24
"dZK2M7ypaLI",15785,20,9,0,16,"2012-01-07T02:19:09.000Z",24
"EXB6-NXTbzk",365193,743,35,0,49,"2009-04-28T06:26:38.000Z",1
"q1lCdbuReIE",27881,16,5,0,3,"2013-03-01T13:41:13.000Z",24
"TCkDZuCVBhc",8711,14,3,0,5,"2013-10-04T17:34:37.000Z",24
"jT2gTyVrn1U",247867,116,9,0,23,"2009-01-05T16:00:40.000Z",20
"zavy6CY9D8Y",6898,5,2,0,2,"2012-07-06T12:42:07.000Z",24
"ee5BTVU_AoM",4282,11,1,0,5,"2013-03-06T05:45:16.000Z",1
"ZdySc9UIrfo",43478,75,5,0,38,"2008-08-22T23:57:58.000Z",24
"GXHee-9kLVk",4514,10,6,0,7,"2010-02-05T20:15:36.000Z",26
"_zVL73nHNBE",91320,270,6,0,80,"2008-09-10T13:13:55.000Z",23
"W2pnftiO8Uo",1899,2,0,0,0,"2007-11-28T02:43:44.000Z",2
"pQk9FmNRpIw",4217,8,0,0,0,"2014-06-24T22:11:36.000Z",1
"1MHdjXuocgY",2639,8,1,0,12,"2009-10-22T17:42:13.000Z",24
"wWDN1I7qD1c",6087,7,1,0,2,"2010-09-09T13:22:24.000Z",24
"2swge5kyNCE",313657,386,97,0,80,"2012-07-01T05:08:22.000Z",24
"mI3_RfaQ8ig",2640,NULL,NULL,0,NULL,"2012-07-27T09:58:58.000Z",17
"3u_Hmq8yUVs",6215,7,1,0,1,"2010-07-21T02:01:22.000Z",24
"rEh5UnR9p9M",15468,15,1,0,4,"2011-08-03T20:06:08.000Z",24
"HLZ4yNR7YCU",39780,188,3,0,25,"2012-11-03T14:59:55.000Z",1
"-SJ0_Ua8D40",5247,17,1,0,1,"2010-06-27T09:05:02.000Z",24
"UyrBzBaj8ak",2452,5,0,0,3,"2011-06-06T00:39:20.000Z",24
"w_KKlXauoH0",2063,1,0,0,0,"2009-03-07T19:50:32.000Z",23
"XI5xFW5mRR4",94093,251,21,0,73,"2015-03-18T14:23:05.000Z",22
"VwwkbqrgPLU",5070,18,0,0,4,"2013-07-08T11:17:54.000Z",24
"Mf2xDaFd1bQ",3560,10,0,0,3,"2012-04-20T15:11:04.000Z",2
"7ofPRv29RMs",265518,696,15,0,34,"2006-05-24T21:33:41.000Z",24
"y17u5o5HVeo",38460,77,3,0,NULL,"2010-05-12T07:22:42.000Z",27
"0TrnBY0dG7o",9445,64,0,0,0,"2013-08-02T01:31:27.000Z",24
"FdlzlptWsGQ",2935,7,0,0,0,"2012-07-16T19:19:02.000Z",24
"-a1QIKvuAj4",9731,26,5,0,7,"2011-06-22T20:38:06.000Z",22
"GfYban2aaGM",4001,5,4,0,1,"2008-10-31T14:30:17.000Z",24
"NWQ-oYxrxzI",1696,5,0,0,0,"2014-07-14T16:23:58.000Z",22
"R8kurFaT0G4",6298,9,3,0,1,"2012-12-28T08:43:28.000Z",22
"mdG-Rrt5HkU",1190,3,0,0,0,"2011-09-16T06:58:33.000Z",24
"sOhmea87jOo",5594,18,1,0,5,"2011-05-12T16:30:36.000Z",24
"uMKcX7PlblI",1070,4,1,0,4,"2010-08-06T18:20:27.000Z",24
"_RQovRWAEH8",9440,9,5,0,4,"2012-03-12T09:19:24.000Z",24
"PN5-pnnFxCk",4253,17,0,0,1,"2014-01-18T01:05:14.000Z",29
"5aMsI69kyRY",4551,NULL,NULL,0,NULL,"2014-01-15T15:59:38.000Z",22
"_eRkWNjPLLg",214613,641,91,0,125,"2008-01-26T19:16:54.000Z",24
"I-htcjRWrdY",42626,238,21,0,9,"2012-05-11T16:56:00.000Z",25
"oMRJnf5yl8Y",2650,2,1,0,3,"2011-12-08T23:48:09.000Z",24
"uSvnmaq0oBI",1510,5,0,0,6,"2008-02-27T03:38:40.000Z",24
"2Hdm69hpO-E",172609,147,18,0,45,"2008-02-02T16:02:24.000Z",27
"tb53KBBKDyQ",4609,7,0,0,0,"2009-08-20T21:26:03.000Z",22
"o2srJX_IO-Q",13730,49,2,0,0,"2010-06-03T15:40:57.000Z",24
"qsR3MK5i9hQ",2321,3,1,0,4,"2008-06-30T18:41:19.000Z",10
"CHgqxGt67wE",118130,NULL,NULL,0,NULL,"2007-06-27T07:42:53.000Z",1
"tFeWhGHokCY",49985,45,8,0,31,"2011-12-31T00:30:39.000Z",19
"vK9S4AY_ezc",7067,13,1,0,1,"2014-09-28T11:05:24.000Z",20
"CvT5hjnR9js",260752,410,10,0,26,"2011-02-09T12:10:58.000Z",24
"TPa4MNubHc0",28920,88,11,0,14,"2013-01-10T08:48:47.000Z",24
"lCWYJvdmlmw",18380,17,4,0,2,"2010-10-05T11:29:55.000Z",24
"kcnoL1HsmHA",89149,371,10,0,25,"2010-12-30T09:50:49.000Z",27
"Y1_7ZhvogYs",4348,0,4,0,0,"2009-09-08T13:03:00.000Z",24
"5dvLYo5ANho",4998,0,0,0,0,"2007-08-30T04:01:09.000Z",24
"lxUz0LbNNdM",52086,302,26,0,22,"2011-12-12T23:13:01.000Z",24
"Vx1ba_1fWqA",66870,59,13,0,1,"2014-09-25T22:30:30.000Z",24
"-Tm2R_lsrKQ",1567,32,0,0,3,"2014-04-06T13:20:42.000Z",20
"UiAq6Aw5uLU",3690,9,1,0,0,"2011-12-27T11:58:00.000Z",2
"K0t16OKA3ks",11855,71,3,0,10,"2012-09-12T15:41:17.000Z",1
"3YRQ009CVwM",2650,19,0,0,7,"2012-11-03T18:46:05.000Z",10
"8nTRorklFXs",63286,48,17,0,9,"2007-05-08T10:56:37.000Z",2
"Egp0f1vlf3o",2516,8,0,0,1,"2012-04-17T05:21:07.000Z",24
"jWKKz3Y1SlE",33481,41,8,0,1,"2013-01-11T10:54:54.000Z",1
"yhSReYRNfZQ",1840,4,3,0,1,"2013-07-19T07:06:56.000Z",22
"d1b1J7Mi2_w",6272,2,2,0,0,"2013-03-03T14:32:10.000Z",24
"mx-gAKgt5JI",2841,4,0,0,1,"2013-07-24T02:42:03.000Z",24
"3te4BdJiGAQ",35773,98,1,0,19,"2010-09-05T21:51:45.000Z",24
"lk-IcBXDG9M",3281,2,0,0,0,"2013-02-26T20:24:26.000Z",24
"SWjHzw8Pv88",9456,2,0,0,1,"2010-06-14T00:12:39.000Z",24
"w6VZOx5RkeU",2754,12,0,0,2,"2012-12-08T17:48:55.000Z",24
"P4clg87sfZI",3635,4,1,0,0,"2014-09-14T12:56:11.000Z",1
"wlp9lJQ5qFY",11102,16,2,0,7,"2012-09-09T13:54:32.000Z",24
"mQE7YVXiqIk",5403,80,5,0,16,"2013-02-27T19:26:05.000Z",24
"YbiNIdpqAEQ",14936,9,0,0,2,"2008-01-16T01:12:58.000Z",24
"mRbg65LDTHY",2859709,6780,1163,0,892,"2012-06-09T13:44:45.000Z",28
"yVBgIzBzL0o",6527,5,0,0,0,"2012-09-03T16:33:16.000Z",1
"N6f_aaarSmo",1907,1,0,0,2,"2013-02-27T13:57:18.000Z",24
"7kDY_J0rJik",8094,13,0,0,0,"2012-02-01T17:50:03.000Z",24
"fjQ31ESr1OA",80465,154,7,0,16,"2013-04-16T12:48:49.000Z",24
"6kgjF-2F8OA",16140,155,0,0,14,"2013-07-24T23:08:25.000Z",24
"NBFkdqTI1SM",9369,22,1,0,2,"2011-12-03T11:01:07.000Z",24
"SfuxFfECEgQ",39739,62,3,0,11,"2012-06-27T18:30:17.000Z",22
"JrsTBqT-Ij8",21380,32,4,0,3,"2012-03-27T03:13:42.000Z",24
"keCooqt7EIY",9140,18,0,0,1,"2012-02-04T15:16:02.000Z",23
"vJDZ66qq_30",2459,5,0,0,0,"2013-06-16T09:15:36.000Z",22
"U4bJdaeTx0Y",8710,9,4,0,1,"2011-06-20T02:32:15.000Z",24
"dJMmPr7X4hc",3049,1,0,0,0,"2011-11-02T00:30:10.000Z",24
"c_7R4tzwIgw",9654,13,1,0,1,"2014-03-27T07:32:24.000Z",10
"PDJxqh1pL0E",15944,32,3,0,11,"2006-11-14T12:01:15.000Z",1
"C-ALdzEdV48",103742,20,1,0,4,"2009-03-05T21:18:10.000Z",24
"YeLZKv1H98c",6382,2,0,0,0,"2009-11-07T20:28:56.000Z",24
"UR5qfHcgoYY",22142,7,5,0,0,"2007-04-18T06:55:06.000Z",1
"mRgKW0Zqf_U",2702,7,0,0,0,"2008-11-14T15:00:17.000Z",24
"LneL7U3fICY",122956,2128,45,0,151,"2014-06-18T14:09:39.000Z",23
"0H6HC7wO5YY",52541,28,6,0,3,"2012-10-27T23:43:08.000Z",24
"-K2Zz190LjM",5857,10,1,0,5,"2009-02-13T19:04:04.000Z",24
"cgTzaabkuh4",6755,5,1,0,3,"2007-11-05T11:28:43.000Z",24
"12LvW5lHjkI",4530,4,2,0,0,"2011-12-07T23:58:39.000Z",1
"3BBjRD_PsaA",1939,71,0,0,4,"2008-10-21T09:41:32.000Z",24
"QCRvPkBv9lc",9861,12,2,0,0,"2012-02-20T18:57:13.000Z",24
"wLLCpO1XAP8",65429,326,11,0,NULL,"2011-11-11T09:07:24.000Z",22
"AxUGa1joy6I",12147,26,19,0,1,"2011-04-27T01:42:02.000Z",22
"bNNx0FsEzbE",11004,20,1,0,3,"2013-02-13T01:14:28.000Z",27
"fefsAnOs9X4",3793,9,0,0,0,"2007-03-10T04:58:32.000Z",23
"kHY0zp5_Mjo",2508,6,0,0,2,"2011-02-05T20:51:21.000Z",22
"wMSf-qFmheA",57502,131,18,0,26,"2013-11-13T03:15:54.000Z",22
"wTMX49ti-8o",2384,11,2,0,0,"2012-12-03T09:25:32.000Z",28
"snmvBWC03xA",2166,2,0,0,1,"2009-09-17T20:09:20.000Z",24
"cikiOcZHUVo",2485,3,0,0,3,"2011-02-08T14:30:27.000Z",24
"ZL_Hlg6solo",28962,38,5,0,7,"2014-09-13T16:27:14.000Z",24
"F8LVgdOf7q0",8411,57,2,0,7,"2014-01-21T00:14:27.000Z",24
"P2pIM2Qy_sM",3465,NULL,NULL,0,NULL,"2013-08-08T14:26:12.000Z",24
"mmqFJEddHQw",2493,8,0,0,0,"2011-07-03T05:14:56.000Z",23
"GD37JwEd8Z8",88984,101,2,0,13,"2007-10-13T12:37:04.000Z",1
"OJADNI4VdEk",4332,NULL,NULL,0,NULL,"2009-04-13T22:00:22.000Z",2
"B49bpFlmEv0",3750,1,1,0,2,"2012-05-25T00:03:49.000Z",24
"SM4BIUvTB1c",12339,11,2,0,3,"2012-01-06T13:23:15.000Z",24
"ZDg4g4bGxyA",5200,17,2,0,1,"2012-11-10T18:47:27.000Z",24
"dfhq8PIEipY",8368,6,2,0,0,"2014-05-24T06:34:43.000Z",10
"MQ2p5-3ftoI",74048,103,14,0,44,"2014-01-08T14:51:52.000Z",15
"Xdzkwo9XA7s",149492,1304,22,0,190,"2014-01-28T00:53:31.000Z",24
"oyWGkWoyDsE",6857,8,0,0,0,"2013-01-19T11:58:56.000Z",1
"PU9EzSzaQCA",3588,7,2,0,6,"2007-12-14T00:25:46.000Z",23
"W4-UfcfMwRU",138344,315,18,0,158,"2008-12-11T14:42:36.000Z",2
"oi9mw57pGGA",4705,NULL,NULL,0,NULL,"2013-09-17T13:45:46.000Z",22
"zFFK3cOD9Yc",19118,26,0,0,1,"2012-01-02T21:45:56.000Z",24
"h0vH43x2Puo",3919,29,1,0,1,"2014-10-23T16:06:13.000Z",24
"XDFVCZmbqYA",39278,146,16,0,19,"2014-08-04T21:09:23.000Z",23
"P7cPzWeukbM",27078,82,6,0,17,"2012-10-31T15:10:25.000Z",22
"AcyTMaPrC3w",5024,10,0,0,4,"2011-09-02T11:41:45.000Z",24
"uA52FdgyW0U",12853,25,3,0,12,"2007-02-11T19:42:47.000Z",24
"-BErwxMR-jw",3675,26,0,0,1,"2012-03-05T18:15:59.000Z",29
"i4zfxTIi3nU",12067,2,0,0,1,"2013-11-09T03:20:19.000Z",22
"MRZfm-hcP8g",46396,27,5,0,8,"2014-03-01T20:56:04.000Z",1
"aWHSbwNNHXk",13707,113,3,0,9,"2013-02-02T08:32:56.000Z",1
"PYLvApBeBOI",44001,60,4,0,4,"2012-06-22T03:52:08.000Z",24
"KVHI-X3oN8s",12488,16,5,0,16,"2008-07-03T10:02:11.000Z",24
"jH47b4J5fTs",1952,6,1,0,4,"2012-09-08T12:18:33.000Z",24
"Wjvc6VYwe0I",211711,555,42,0,62,"2014-07-08T22:48:50.000Z",24
"pPD0QXJvm2c",6643,41,2,0,1,"2012-10-23T18:07:56.000Z",24
"dieZR3rm8eA",5679,36,1,0,7,"2012-08-10T22:37:13.000Z",27
"K1YYqhb7qaI",690468,2797,158,0,NULL,"2014-03-28T06:35:34.000Z",27
"VpO93gtFKT0",3111,2,0,0,1,"2010-01-19T19:59:53.000Z",28
"JmnTR7I6YTI",2308,0,0,0,3,"2013-06-07T04:18:05.000Z",22
"Yr-vnupYE2s",2995,5,2,0,1,"2007-12-29T23:42:53.000Z",23
"YsutCeGl1WI",9686,3,1,0,2,"2011-09-18T23:04:22.000Z",1
"z16QCeFx7HE",3799,7,0,0,8,"2012-09-09T00:04:14.000Z",24
"XM9GtRLHXGg",4043,5,0,0,0,"2011-09-01T12:59:38.000Z",24
"zSio_y92mZY",4305,13,1,0,1,"2007-11-23T16:00:02.000Z",1
"iL8AYRVjlWc",10567,7,1,0,7,"2010-08-18T11:24:36.000Z",1
"mbu9lZlsLyk",9703,38,4,0,1,"2013-09-20T19:13:34.000Z",22
"SHI7GNYdFFo",7269,11,0,0,3,"2014-11-10T22:51:11.000Z",24
"TVokGnMISBc",14280,53,4,0,24,"2010-11-08T03:23:56.000Z",24
"CDTsT9e-UPc",8752,10,4,0,4,"2010-10-17T00:08:47.000Z",24
"GruLl1kp4EQ",5000,NULL,NULL,0,NULL,"2012-10-24T14:56:41.000Z",24
"77DhUV44rLA",2092,13,0,0,0,"2012-07-19T18:19:41.000Z",2
"WeLCRGigpoM",5314,3,0,0,0,"2010-04-14T10:47:54.000Z",24
"dPcKJE6tGu4",162958,344,20,0,36,"2012-09-24T17:45:25.000Z",10
"fvAFJEVpQjA",1783,1,1,0,0,"2009-03-30T04:46:12.000Z",2
"LLLV43mJU_c",3963,6,0,0,0,"2011-09-15T09:13:16.000Z",22
"4DrEtVwVaHM",5720,11,1,0,2,"2013-03-20T14:48:44.000Z",24
"3pxj0zVYmho",78717,291,14,0,19,"2012-07-10T18:42:54.000Z",19
"RGqdIYi-JYk",1350,5,1,0,0,"2014-02-10T18:37:36.000Z",22
"nfYYk1FxGzc",258649,107,21,0,29,"2012-07-25T15:24:23.000Z",26
"Kl_kE6mFu6I",5623,11,0,0,3,"2008-08-09T11:49:34.000Z",24
"y8JUY0j6bJc",2158,3,1,0,1,"2013-03-04T15:21:52.000Z",2
"CVnZJ1ReVew",14911,20,5,0,9,"2006-10-14T17:07:32.000Z",24
"Q07TjMxddo8",33370,30,8,0,13,"2007-03-26T19:45:31.000Z",24
"q0RFCuNl11o",2033,6,1,0,0,"2013-09-13T00:20:52.000Z",22
"BdXMHBZpB7k",38827,21,1,0,4,"2015-05-21T01:10:16.000Z",24
"TkKCD2x_LOw",6072,NULL,NULL,0,4,"2008-06-11T10:21:54.000Z",27
"hMLfalZAobY",3409,8,0,0,0,"2011-12-27T01:03:59.000Z",24
"C0_qiGWWCww",7291,15,0,0,6,"2014-03-11T20:51:06.000Z",22
"c3MFMGK6DgY",2208,6,1,0,0,"2011-04-07T20:04:09.000Z",23
"RnijZqwA-fY",15490,23,0,0,3,"2012-06-25T13:43:21.000Z",24
"tVGbpJra6mE",5828,2,0,0,0,"2008-08-11T08:06:12.000Z",24
"z0wPHiWKVoU",2164,7,0,0,0,"2015-02-18T07:54:47.000Z",24
"jQMULfeGd-4",31975,96,12,0,12,"2011-02-12T02:37:48.000Z",24
"YN2Kd82hf5I",25919,186,8,0,39,"2015-06-04T13:49:33.000Z",24
"rjYYACCAb7Q",36509,72,7,0,5,"2014-12-07T08:18:06.000Z",10
"kms2na1EcgY",1911,11,0,0,0,"2012-08-19T15:23:03.000Z",26
"Fh4_0Bt9RfI",4763,10,0,0,3,"2010-03-10T14:38:04.000Z",28
"71nmLB7eSFA",6437,5,0,0,1,"2011-06-07T04:35:18.000Z",24
"aah6hpPtT_c",6907,36,1,0,2,"2013-09-28T18:58:31.000Z",22
"xCgwzfpopQM",5289,3,1,0,0,"2013-03-11T22:01:07.000Z",24
"cgAQzagpNqE",90104,359,61,0,110,"2009-05-12T15:21:00.000Z",24
"E9gCzX3OXfk",3889,19,0,0,7,"2012-07-08T15:51:04.000Z",24
"Ir0Lt90uZ2U",3080,2,0,0,1,"2012-01-30T23:04:54.000Z",24
"gdbGTdRn-Dw",1050,3,0,0,0,"2010-06-25T17:06:27.000Z",22
"BN9PKnDRjzU",20685,18,1,0,0,"2012-06-04T21:51:32.000Z",24
"dUXCjl6w7CU",39209,664,11,0,23,"2015-07-06T05:00:01.000Z",24
"VYF_WXNKTCY",5553,44,2,0,13,"2009-09-16T16:03:51.000Z",24
"l3hO0Tyv89g",2841,7,0,0,2,"2010-11-30T00:16:33.000Z",24
"k1LkDUCqggw",4822,7,0,0,1,"2011-10-21T13:29:01.000Z",24
"26hWbaa8KBQ",5370,0,0,0,1,"2011-03-17T14:58:27.000Z",24
"EKjzoMVRJL0",1199,10,0,0,0,"2011-12-13T20:45:56.000Z",23
"jF5mmW7C5ME",9276,8,1,0,2,"2011-05-04T23:14:06.000Z",17
"6osxCxvXprc",8594,32,5,0,1,"2010-11-09T08:03:28.000Z",22
"t2ugKTg-IY8",3963,2,1,0,9,"2012-07-15T16:20:50.000Z",24
"f4vQHwos5dg",88038,30,6,0,4,"2008-08-16T15:30:58.000Z",24
"q8jKkvfKhAE",2317,3,2,0,6,"2007-02-28T04:23:43.000Z",1
"GRY0edy8pCg",4541,6,0,0,12,"2010-06-07T02:12:37.000Z",24
"7q1jHgcekFo",3506,37,5,0,11,"2014-09-05T14:44:08.000Z",22
"5hFwJYzygOA",5723,11,1,0,1,"2010-09-11T10:26:11.000Z",29
"2xSd_0JQXaw",7033,4,3,0,2,"2010-09-28T01:06:26.000Z",24
"9iA6tBahE2E",5954,42,1,0,8,"2015-01-12T21:39:09.000Z",24
"k-4z4LQMgU8",3430,12,0,0,9,"2010-06-19T12:31:25.000Z",24
"_zguGFE3SXw",2729,3,0,0,0,"2013-01-02T23:53:46.000Z",24
"PNEReJv7ZB0",53544,116,2,0,2,"2011-11-08T06:53:30.000Z",24
"ssyCGAsKXno",5201,15,2,0,1,"2007-08-24T13:34:08.000Z",1
"pLSEo0Cve34",8773,4,0,0,0,"2013-09-20T19:07:45.000Z",24
"7IHfncjypcs",5563,14,0,0,NULL,"2013-02-06T00:36:25.000Z",24
"HZFvfVf9puk",2657,4,1,0,0,"2012-04-05T14:47:55.000Z",24
"DCjud13kr68",4206881,NULL,NULL,0,18,"2014-10-14T01:40:56.000Z",22
"xhdODyqSjsM",2100,2,0,0,NULL,"2010-06-23T15:44:19.000Z",1
"kWyElqhSwV4",2668,2,23,0,4,"2014-03-13T15:12:06.000Z",23
"nLh8P1XOM8U",8552,38,1,0,17,"2011-08-27T01:57:37.000Z",24
"oJUpMv5ioDw",31280,48,8,0,0,"2014-02-16T02:12:41.000Z",1
"fwdtPx-wNPU",1662,9,0,0,0,"2010-04-28T15:50:49.000Z",2
"-b2cykgznak",1291,2,2,0,0,"2006-04-06T18:01:42.000Z",24
"Djrj0Xnz8pA",5048,10,1,0,2,"2009-02-25T05:55:18.000Z",24
"-Gr1RFuacPU",2317,2,0,0,0,"2008-06-05T17:37:19.000Z",2
"4c0aRz8d8u0",20196,181,3,0,30,"2015-06-02T21:50:24.000Z",22
"_qtqmaIag-8",530569,3142,37,0,186,"2012-10-08T16:17:48.000Z",24
"RMABl-9C6Ac",3445,2,1,0,0,"2011-08-31T23:37:04.000Z",24
"jZ19m8DjGZg",18408,72,7,0,0,"2012-03-21T16:17:50.000Z",27
"src1jdgwfqM",9713,139,10,0,9,"2013-02-26T13:33:13.000Z",26
"sitJCOS6Lks",6894,45,2,0,2,"2011-06-20T21:37:14.000Z",10
"0VBfEbgHlwk",90951,NULL,NULL,0,58,"2009-07-01T15:23:35.000Z",24
"SMIPar5bfLE",10560388,48672,4158,0,2945,"2013-10-27T00:59:18.000Z",27
"Va7-1-UTG58",14517,47,3,0,13,"2012-07-20T18:43:28.000Z",27
"mqLiIDo0BeE",6002,16,0,0,0,"2012-05-12T19:34:04.000Z",24
"5O2br7AQOrQ",2876,3,0,0,0,"2010-08-20T13:48:39.000Z",27
"B3_05rEX9sk",123679,860,86,0,119,"2013-08-04T23:44:54.000Z",22
"qOtgQD3RcpY",22417,70,8,0,14,"2011-05-21T11:14:52.000Z",24
"RlqU3bYgSa4",1925,4,1,0,2,"2009-02-21T20:43:01.000Z",24
"xuaMsIuQiSA",11805,93,3,0,10,"2013-05-28T17:23:02.000Z",24
"aUDK6yoi6YE",6783,14,1,0,9,"2015-06-02T00:06:17.000Z",22
"qfFXgnpz_Q4",4608,6,0,0,0,"2014-02-22T15:26:15.000Z",24
"d-vVE2xpV58",3012,4,0,0,0,"2011-02-03T15:40:29.000Z",1
"5HO5CN1rgz8",46647,47,6,0,29,"2008-09-18T18:47:06.000Z",24
"Yf3fN_BM_Mw",1847,4,0,0,3,"2013-09-03T00:55:58.000Z",24
"YRn6wKp6_lQ",5933,5,0,0,0,"2012-03-19T00:56:43.000Z",1
"Hsopct-yYSE",18384,88,6,0,4,"2012-08-06T14:09:08.000Z",24
"j8O4SYPLSaE",1867,22,16,0,4,"2008-08-30T10:39:42.000Z",23
"YoQDFPlbKNc",5081,14,2,0,2,"2010-06-29T12:13:32.000Z",22
"fgS3yOl_JNw",18751,36,4,0,36,"2010-05-13T11:44:45.000Z",24
"b8YNLIjQxfI",48629,172,6,0,14,"2011-02-17T11:36:32.000Z",24
"HjHhRiqBvMs",4044,3,0,0,0,"2009-03-12T08:43:40.000Z",23
"fe93EtV9NzE",16979,9,1,0,4,"2009-05-03T01:30:29.000Z",24
"3yIcDDRA_Eo",2046,3,0,0,1,"2011-03-29T13:26:00.000Z",24
"49ZQ_V6z62E",96455,967,17,0,97,"2013-10-08T00:20:59.000Z",24
"9YHG3aNlpSk",10651,17,1,0,0,"2006-11-02T20:49:08.000Z",23
"qqzTMaM25p8",23951,50,3,0,11,"2012-10-14T04:46:49.000Z",23
"EGv-reRXtNU",2250,10,0,0,0,"2012-08-18T21:30:31.000Z",24
"dviUhF4vGkA",143380,474,42,0,NULL,"2012-02-28T13:07:57.000Z",24
"0l9Agm9qRPs",296585,837,68,0,75,"2014-05-06T23:28:23.000Z",19
"rac08n8Tja0",1146,3,0,0,0,"2009-08-30T14:55:01.000Z",23
"hEjzZGgnPxo",16714,64,1,0,25,"2011-09-02T20:23:14.000Z",22
"_pO9EPl3aYU",5163,2,0,0,1,"2013-02-26T02:45:30.000Z",24
"18I_XbDXB3Y",1215,13,3,0,3,"2011-05-08T18:46:43.000Z",10
"V88iYYRHKAM",133349,63,13,0,22,"2009-08-02T17:38:47.000Z",24
"K3HITK6J53o",8359,12,4,0,2,"2015-01-13T14:17:04.000Z",10
"kPq5cpAUECA",4174,10,2,0,5,"2007-10-15T13:26:30.000Z",24
"vipGhfUjVEs",37005,69,7,0,9,"2012-06-18T22:13:04.000Z",27
"DANYPLsafHU",20498,39,6,0,0,"2015-01-17T08:36:22.000Z",1
"JQiU1QS36Ls",3925,10,2,0,1,"2008-11-30T18:59:30.000Z",25
"SjvPaDXNlaE",47919,113,7,0,63,"2008-12-26T12:00:09.000Z",1
"3RFNRkX46zs",2701,2,0,0,0,"2010-03-04T22:14:12.000Z",27
"6HTkG3WVmJI",6534,23,1,0,9,"2015-01-27T21:45:33.000Z",22
"djwDK_myWlY",16598,20,2,0,3,"2012-05-15T09:39:02.000Z",1
"QIJewCYjd24",3039,1,0,0,0,"2009-06-11T12:49:55.000Z",24
"ElrFk8mDdm0",6945,38,0,0,9,"2009-04-22T05:29:03.000Z",20
"31vP8c1PfZk",4311,13,0,0,10,"2013-12-15T20:13:14.000Z",24
"9Hm7RgouiOE",2926,2,0,0,0,"2012-11-05T23:27:49.000Z",22
"nbw0PtuIsHw",2459,7,1,0,2,"2009-08-25T18:30:56.000Z",23
"lf0SJncMjhI",5489,6,0,0,6,"2008-09-06T00:50:28.000Z",24
"PQ3gtpa1eHo",1031051,6565,262,0,476,"2007-01-23T13:28:12.000Z",22
"511oeq1w03c",2869,10,2,0,1,"2011-05-02T21:15:52.000Z",22
"xOie9ZRFn0I",1563,5,1,0,6,"2011-10-22T13:00:22.000Z",24
"GAcldJkkceE",16423,22,2,0,4,"2013-02-02T16:40:59.000Z",10
"fAsTVApthvo",745750,2782,178,0,637,"2010-10-25T06:52:33.000Z",24
"KGM0nVnbpxk",1735,5,0,0,1,"2009-01-31T05:33:38.000Z",1
