video_id,view_count,like_count,dislike_count,favorite_count,comment_count,published_date,title,category_id
TdCdJRjiRBg,115111,272,8,0,13,2013-09-19T22:24:54.000Z,"Trailer  \No se Aceptan Devoluciones\""""",1
bS_r5NLNnQY,2799,11,0,0,6,2011-09-21T02:16:20.000Z,Intervalo: RC-96 - Porto Alegre/RS (21/12/1996) [1],24
eQRGfTcEQfw,11768,28,2,0,2,2014-10-12T00:00:34.000Z,懐かしゲームCM集88　SCEソフトウェア編　ダブルキャスト　季節を抱きしめて　レガイア伝説　ほか,20
hZzh7Z1IXj0,11193,42,4,0,8,2014-07-27T05:41:31.000Z,Australian Ads from 1996,24
m3GQkCzJygU,123498,187,23,0,163,2009-07-04T10:24:25.000Z,North Korean Beer Commercial,24
t0nK1Ee5vz0,2643,2,0,0,0,2007-04-27T19:01:23.000Z,kickin it old skool,23
ztnvOeK5UfM,9421,16,0,0,1,2010-05-16T06:59:08.000Z,Vintage Commercials 1960's 1970 All the rest Kodak Aftershave,24
7kMyEPmBxCI,4219,2,0,0,1,2008-11-21T00:43:14.000Z,WJW Late Night Spots part 8 12/2001,24
8fbaUC44iHk,4413,2,1,0,2,2011-03-18T01:00:21.000Z,Comerciales del 2011 - Parte 17,24
FiAZJxCfv8E,4097,2,0,0,1,2008-09-14T17:28:45.000Z,Bauducco video,26
5XEUYX9O85Y,2392,3,2,0,1,2013-01-05T13:55:54.000Z,Channel 4 Adverts 1997 (64),24
i4YkU54_Vsg,3753,4,0,0,3,2008-01-10T19:11:18.000Z,Commercials 1986: Part 15,24
0-CszXtGszg,3729,1,1,0,0,2012-11-11T23:32:30.000Z,Discovery Channel February 2006 Commercials Part 1,24
qzA1zR3VC1g,12603,31,2,0,4,2012-04-10T12:47:23.000Z,"RTV Politika - blok reklama\, maj 1995.",27
AvDGa5kBWoY,2533,5,0,0,1,2013-03-31T00:17:42.000Z,"CBS/WFMY Commercials April 19\, 1996 Part 14",24
ekBRWm8ZtNg,23466,24,1,0,9,2008-05-12T07:58:28.000Z,L'anno in cui i miei genitori andarono in vacanza,1
sMcbLeyeZws,1473,NULL,NULL,0,NULL,2010-10-20T04:09:44.000Z,Knifty Knitter Infomercial (voice over by DC Douglas),24
JLr_tStRAQs,19030,50,1,0,1,2014-10-18T01:25:04.000Z,蒼井優　ｃｍ　三井不動産,24
c2OeMEgCu3A,1318,0,1,0,0,2008-03-25T19:49:03.000Z,1997 Break,23
rTQ2cg5Uzdg,49217,41,3,0,18,2008-11-19T23:48:29.000Z,COMERCIALES COLOMBIANOS 80'S,24
vTZpuBTPxy4,7991,101,14,0,10,2015-08-11T07:15:08.000Z,خطير: كاميرا الهاتف الذكي قد تتسبب  بفقدان بصر لطفل  رضيع,22
WXEiCbXVmkQ,2061,8,0,0,2,2011-11-15T22:40:37.000Z,Classic Old Gold Cigarette commercial (1948),27
M2dQd4SYQp4,15059,16,0,0,2,2012-07-22T20:36:35.000Z,Evabillion Jr Commercial Break,24
EMdzQaOIhfA,34697,230,7,0,19,2013-09-26T08:24:30.000Z,ゴールデンボンバー   ソフトバンク TVCM 総集編,22
mKhMVbgeUe4,20459,16,2,0,16,2009-01-31T22:06:38.000Z,"WLIW break (with :30 legal ID)\, April 20\, 1996",24
F4858sE5ZdY,1229,1,1,0,0,2010-10-10T01:39:48.000Z,IKEA ADVERT,24
rNsuxlPHQQI,10067,8,3,0,0,2010-10-14T23:22:31.000Z,2007 Fox Commercials part 3,24
pA4wM2qWBTw,104976,1628,16,0,229,2015-06-22T14:00:02.000Z,JAPANESE COMMERCIALS | 2015 HIGHLIGHTS | WEEKS 24/25,24
Z5KEu5WvdnE,60633,126,8,0,52,2008-12-28T07:14:06.000Z,RETRO CLASSIC TV COMMERCIAL - 1950s - LIVE BETTER ELECTRICALLY (GE THEATER),24
_ECiMgqn-2c,3322,3,0,0,0,2011-05-29T04:56:37.000Z,VH-1 commercials 4 (2003),24
x0Iu9lJkCyY,7176,44,9,0,5,2013-08-02T11:34:13.000Z,ستضحك رغماً عن أنفــك إشهار إفريقي,24
MTea1dEA7fA,1442,6,1,0,0,2009-05-04T19:23:12.000Z,Pepsi Ad Filmed in Jordan,19
6rO_R0Od65U,2371,12,3,0,2,2008-01-29T02:09:45.000Z,Super Smash Bros. Brawl -  TV Spot 1-8,24
llqa_ua13Ck,5279,8,1,0,2,2007-02-16T21:16:56.000Z,Impossível,24
7DeY4JjOLyw,69318,38,9,0,13,2011-05-25T01:14:06.000Z,ソフトバンク　マツコCM批評　「父やり直す篇」,24
tcyXFNp7u_A,2626,3,0,0,0,2011-12-26T00:24:15.000Z,"ABC commercials - April 28\, 2006 - #10",24
uCnsbHyExdU,3438,5,0,0,0,2010-05-13T21:25:13.000Z,Tanda de comerciales colombianos 2010 XIII,24
Djmd6e8X2rg,4051,5,1,0,3,2011-12-20T00:32:09.000Z,LWT Adverts 1996 (17),24
JNU7zN_3t5g,1483,1,1,0,0,2008-06-12T12:22:24.000Z,UK Horizons Commercial Break (c. late 90s): #1,24
#NAME?,3404,2,2,0,1,2012-08-21T00:08:43.000Z,E4 Adverts 2007 (16),24
#NAME?,2746,5,0,0,0,2012-03-27T09:20:44.000Z,LEARN TAE KWON DO!!,27
DnFdX41Gb2c,121321,222,23,0,75,2009-05-30T12:11:51.000Z,Старая реклама на ОРТ 1999,24
ZD7s5K4Yw-E,1601,10,3,0,0,2014-08-22T12:00:05.000Z,Is this the world's worst commercial?,25
CfvG4l7-E8E,2927,24,1,0,2,2014-02-15T12:50:20.000Z,"UNDISCO KIDD - \Shopping Mall\"" (VIDEO)""",10
GZbLf66o9jA,670524,156,42,0,22,2009-12-19T00:37:19.000Z,Opening to The Land Before Time VIII VHS.flv,24
7buKuwwpW-Q,3078,7,1,0,6,2008-04-11T04:48:12.000Z,KTXL Commercial Break 6 - 1980,24
QV3u5h5NoP8,46556,117,6,0,12,2006-09-23T01:59:29.000Z,All Soken DVD Commercials,23
FLGWP_mvDHk,49141,163,2,0,28,2007-03-08T12:44:02.000Z,The Old Man and the Sky - Indian Ad,1
oZu6Fd-EweY,29305,72,4,0,5,2012-06-24T23:44:32.000Z,Best Television Ads that turn Dull Products into Attention Grabbers,27
7Sx3XVOjmU8,28990,36,12,0,5,2012-01-07T07:52:43.000Z,Real - reklamy ze zwierzakami,24
MD6W_7kdnmI,18947,22,1,0,0,2009-10-27T16:55:11.000Z,Audi Q5 Tv Spot  2010,2
rPtibnyV11A,8291,21,0,0,6,2008-05-22T09:01:04.000Z,"LACOSTE - style on skin - hot\, sexy and steammy",24
PNv2tDL4eOQ,1280135,19841,295,0,5351,2015-06-30T00:05:52.000Z,Weird Japanese Commercials #2,20
grAw8ou1w2w,11996,55,1,0,3,2015-01-22T05:37:07.000Z,Life @ Grameenphone,29
AL5_eSowaBg,3630,3,1,0,1,2014-06-23T09:53:49.000Z,Carlton Ads & Continuity 5-1-98,22
y37pBp1qMZY,650054,764,133,0,245,2014-04-07T03:42:36.000Z,칼라마법사 라바패밀리세트,27
2u5mHzlu7Lc,29325,60,1,0,4,2013-12-24T15:12:37.000Z,"Реклама (НТВ\, 2000). 4",22
z3fhG5LrPTQ,1107,0,0,0,0,2010-08-31T14:20:15.000Z,CM ダンス2010,22
D_0lofFHIm0,585684,394,95,0,29,2011-03-21T08:09:49.000Z,"Новинки Lego 2011 в интернет-магазине \Сказочный город\""""",22
5OTLbKzhJ-8,10497,15,5,0,4,2009-12-11T14:39:57.000Z,Der neue Opel Astra - kompletter TV Spot,2
f0lvcflEt0o,4754,3,1,0,0,2013-10-22T07:22:39.000Z,1990年4月に流れていたCM　（1/3）,22
L46lRFG_SZQ,9007,7,6,0,7,2014-05-14T09:41:30.000Z,SPOT ELETTORALE ELEZIONI EUROPEE 2014 MATTIA MALGARA FORZA ITALIA,24
Xikw3pkC5Lk,6077,38,5,0,18,2011-10-08T15:35:19.000Z,Steve Jobs VS Bill Gates : Mac VS PC BATTLE  #3,24
1fUxLbv99lg,1384,3,1,0,0,2007-01-15T12:52:19.000Z,LOST S3 promo,24
_ti4G7KJJ4o,2809,5,0,0,0,2011-08-21T21:23:23.000Z,"WFOR (CBS) commercials - June 12\, 2000 - #2",24
eNqTnIsNx3Y,148308,916,15,0,57,2013-04-30T16:24:44.000Z,Friendship test prank : Carlsberg beer commercial,24
iOHorJ2vyp4,73917,84,171,0,61,2009-09-01T02:33:18.000Z,World's Best Banned Commercials,23
Z-vxI5OY55U,287195,931,14,0,118,2012-05-19T16:08:10.000Z,NIKE - MY TIME IS NOW  (Commercial 2012 HD),17
q7vmDu2ep1E,63640,145,6,0,45,2012-06-20T03:49:21.000Z,2006 Disney Channel - Commercial Break #2,24
R1RzpEzs1EY,7499,28,0,0,9,2010-07-27T01:50:05.000Z,1966 Commercials,22
LgW7xfN2WXU,27514,50,4,0,10,2012-07-10T14:29:32.000Z,Nickelodeon Commercials (1992) [2/2],1
jnzblAAab_k,1996,1,0,0,0,2013-04-12T14:25:37.000Z,Tanda de Comerciales Venezolanos (Venevision) - 10/04/2013,24
AW-cAjmX6EE,2441,8,0,0,0,2013-04-23T11:35:05.000Z,Japanese TV commercial (2013/4) CM34,24
agxZE1gFfeo,2418,2,1,0,0,2011-10-02T13:13:02.000Z,"CBS commercials - May 20\, 1998 - #8",24
_KH0lnuWOCk,3951,31,1,0,4,2015-03-21T01:44:06.000Z,MARVEL'S AVENGERS AGE OF ULTRON TV SPOT #2 REACTION & REVIEW!!!,24
ItSKiAsqFVo,119446,75,4,0,2,2014-04-03T07:42:33.000Z,Những đứa trẻ sinh ra để tạo nên bi kịch =)),22
gwntwJkI9FY,461556,3826,157,0,73,2015-01-03T00:44:22.000Z,Funny Jim Parsons(Sheldon Cooper) At Intel Compilation,24
OMnJyL_98cw,6105,8,0,0,4,2010-09-09T14:20:51.000Z,ANTENA 3 | Bloque de anuncios 12/11/2000,24
v_ahi4maGew,18942,59,1,0,23,2007-02-02T09:25:12.000Z,KFSN-TV - Affiliation Switch promos - 1985,24
00NiD8vdD5Q,3031,2,0,0,0,2008-07-02T09:35:57.000Z,イベントＣＭ,19
rePKcjVOyn0,2275,2,1,0,0,2010-06-21T12:45:53.000Z,"S.Pellegrino meets Missoni\, Special Edition",19
8-dAyEBP3yw,4284,21,0,0,1,2013-12-30T10:12:57.000Z,Apple iPhone Misunderstood 120 US 20131216 848x480,28
oZ4EeeWQTR0,12232,33,0,0,13,2011-02-06T13:50:09.000Z,Australian TV ads December 1995,24
PrgF73a-ZJE,24255,91,6,0,18,2015-01-11T15:59:38.000Z,90s Commercials (1998),24
icWAdRhgDOs,11627,64,4,0,20,2012-07-11T20:40:14.000Z,80's Commercials Vol. 305,24
hrtdEzxvQiM,176891,1447,21,0,23,2015-06-01T15:18:11.000Z,Comercial Tailandes nos llega al corazón!,15
RA-1f2gkD00,6972,6,0,0,2,2009-11-10T17:10:07.000Z,Tanda Comercial Megavisión (1999) - Parte 01,22
xdhT6PztGP0,52985,65,7,0,33,2007-06-30T06:39:16.000Z,Best of 80s Commercials Part 1,24
VTsaZqIy_Tw,4468,12,1,0,1,2010-01-23T14:05:02.000Z,ウィルコム　CM　ハトとイヌ,24
IuoQLmoYxI4,9104,4,6,0,4,2008-03-11T16:06:28.000Z,My Top 3 Bud Light Commercials,23
caYtgqrYJXY,5845,25,4,0,8,2010-10-03T20:00:40.000Z,Tattoo Lou's Commercial,23
Ia6HO7d_Vso,4773,57,5,0,15,2012-08-07T11:36:39.000Z,GTA 3 radio commercials with visuals,20
q77M9QcwJdI,19891,463,32,0,31,2014-09-06T12:34:36.000Z,Arnold Schwarzenegger commercials for Japanese products,17
Z3ctrwHNu0Q,457400,4474,91,0,117,2014-09-06T13:27:46.000Z,Pubblicità catanesi parte 7,24
49f37btV0zA,32917,20,7,0,4,2011-12-06T10:34:58.000Z,"К1 (Украина) - реклама и анонсы (часть первая\, 25.11.2011).",25
6VaPMu3ANco,2231,0,0,0,0,2010-11-04T06:09:41.000Z,Glomail - Zumba,26
Vevp3RnYSdM,12949,130,12,0,32,2012-04-29T15:06:48.000Z,China Pakistan Friendship TV AD,25
vdCni6Y9y1s,37196,47,5,0,69,2011-08-11T22:38:30.000Z,Max Tall Commercial 2011,24
Wi75iFYlHmY,4960,18,1,0,2,2011-08-27T01:35:44.000Z,Conoce el nuevo Antivirus 2012 de Kaspersky Labs (Publicidad),28
cy5zwaQ_A-E,105947,326,15,0,27,2012-08-24T10:09:28.000Z,"Danske spil - Oddset\, Der er så meget kvinder ikke forstår!",10
VZHcG3GBhq4,12071,12,1,0,0,2012-02-29T03:21:18.000Z,懐かしいCM（1987年9月）,24
8Jjm_xv61KQ,441809,381,22,0,51,2007-04-02T16:43:56.000Z,昭和のなつかしい公共広告ＣＭ集　１  Japanese cartoon cm,24
82f_6OkjU-Y,1214,2,2,0,0,2008-01-25T06:05:16.000Z,Folgers Commercial,23
85CB4AFoXa8,318854,1147,106,0,270,2015-03-25T15:57:47.000Z,香港十大消失連鎖食店 Top 10 Hong Kong Classic Vanished Restaurants,22
er0sB1xqCL4,2341,6,0,0,3,2011-02-21T09:35:17.000Z,Devon Luxury Soap,24
aWbpLQ8pKYY,2536,3,3,0,NULL,2011-12-01T07:03:01.000Z,Lux special ad featuring on Aishwarya Rai Bachchan,24
BPcrgg3qKTY,3446,5,0,0,6,2011-06-02T02:58:11.000Z,Sci-Fi commercial break 5 (2003),28
bkePKo82nfM,8689,35,1,0,5,2013-05-19T22:50:33.000Z,Radio Commercials from the Early 1970s  (New York City),24
8gzKrDryK_4,21409,39,3,0,19,2009-05-01T23:49:21.000Z,Tanda Comercial Canal 13 (21 de Febrero de 2002) (Parte 1),24
cM3QLm5PEzQ,18599,49,5,0,9,2009-12-27T05:36:03.000Z,"RESOUND Spot 159 \nuova razza\""""",2
Xh418bZB8ns,36358,29,5,0,1,2015-08-05T19:05:30.000Z,Closing to Disney SAS Friend Like Me 1996 VHS,20
AWNw4AtLfpw,7070,8,1,0,3,2010-05-04T14:21:02.000Z,Classic Nickelodeon Bumpers,22
phdeG53dIa0,11797,3,1,0,6,2012-09-10T13:53:15.000Z,E4 Adverts 2006 (8),24
hysThZnEgeM,3720,3,0,0,1,2013-05-30T12:29:51.000Z,RTE 1 CONTINUITY 2002,24
SpSvcn2PQSk,1542,1,2,0,0,2008-09-25T21:40:29.000Z,Claro 3g,1
HPZYKVYnrCY,30862,157,7,0,0,2011-11-17T13:34:06.000Z,ผู้ใหญ่ลีไม้จิ้มฟัน,22
19z6TCDzz9Q,27786,43,2,0,19,2009-11-02T23:00:43.000Z,"Comerciais da Qualy da série \A novela\"" veiculados em 1991""",24
bDpK38Lhdac,437243,3365,35,0,541,2015-06-07T05:43:03.000Z,JRA CM 夢の第11レース 2分バージョン,17
GTMHOv0BgGI,21784,3,4,0,2,2011-03-17T15:27:17.000Z,Honda Brio Product Presentation Video,2
IuPGFL9l0F0,759218,2047,74,0,144,2014-10-22T11:24:07.000Z,[感動CMタイ]事故で片腕を失った男の友人たちの友情にぐっとくる　[日本語字幕付き],22
1cK6XfATY8U,5774,10,0,0,4,2014-10-04T18:49:44.000Z,"Tanda Comercial TVN\, Agosto 1995 - 04/04",24
y8T1ujYteSY,21217,32,8,0,2,2013-04-19T18:26:58.000Z,Honda HR-V introductie,2
E6lApFmQDy8,2750,19,14,0,5,2011-03-07T01:04:20.000Z,BREAKFAST RANT Pt 4. Corn Pops Cereal Review (Very Irate),23
bjwgjaEyIvE,66248,35,15,0,1,2014-11-20T09:09:07.000Z,泣けるCM　サントリーや東山堂、ヤマハの感動・泣けるビデオコマーシャル　 思わず涙が込み上げてくる感動の泣ける動画のビデオCM,22
9RFv9xS0i80,3277,17,4,0,0,2013-03-23T19:28:22.000Z,Cuenta conmigo (McDonald's) original,22
1zIWJ0S0NeE,17110,33,1,0,4,2008-12-20T06:50:54.000Z,"Zhang Ziyi \Salty Soup\"" Visa Commercial""",24
TWldF1Y8kpU,6672,19,0,0,0,2009-07-07T08:36:00.000Z,Ruta del vino Montilla Moriles - Turismo de Córdoba,19
Dt_aYPyAXns,1876,6,0,0,0,2012-06-29T08:38:28.000Z,ESKI REKLAMLAR,24
dZK2M7ypaLI,15785,20,9,0,16,2012-01-07T02:19:09.000Z,Rede Globo Intervalo Comercial - Temperatura Maxima - Setembro 2011 - Parte 04,24
EXB6-NXTbzk,365193,743,35,0,49,2009-04-28T06:26:38.000Z,'BFF (Best Friends Forever)' Official Full Trailer | Star Cinema,1
q1lCdbuReIE,27881,16,5,0,3,2013-03-01T13:41:13.000Z,秋田県地方天気予報（2001年5月）（新作）,24
TCkDZuCVBhc,8711,14,3,0,5,2013-10-04T17:34:37.000Z,Disney Channel Russia Continuity 05.10.13,24
jT2gTyVrn1U,247867,116,9,0,23,2009-01-05T16:00:40.000Z,Football Manager Live trailer (clean),20
zavy6CY9D8Y,6898,5,2,0,2,2012-07-06T12:42:07.000Z,ITV1 Adverts 2008 (46),24
ee5BTVU_AoM,4282,11,1,0,5,2013-03-06T05:45:16.000Z,"Реклама и местная реклама (ОРТ-Сибирь\, декабрь 1998)",1
ZdySc9UIrfo,43478,75,5,0,38,2008-08-22T23:57:58.000Z,Reclameblok ster 1983 (Dutch commercials),24
GXHee-9kLVk,4514,10,6,0,7,2010-02-05T20:15:36.000Z,Snuggie for Kids Commercial,26
_zVL73nHNBE,91320,270,6,0,80,2008-09-10T13:13:55.000Z,wwe funny commercial,23
W2pnftiO8Uo,1899,2,0,0,0,2007-11-28T02:43:44.000Z,BMW家の人々～充実保障編～,2
pQk9FmNRpIw,4217,8,0,0,0,2014-06-24T22:11:36.000Z,"ITV Weather\, Adverts and Continuity November 2004 2",1
1MHdjXuocgY,2639,8,1,0,12,2009-10-22T17:42:13.000Z,Rede Globo Intervalo Comercial - Jornal da Globo Maio 1993 - Parte 03,24
wWDN1I7qD1c,6087,7,1,0,2,2010-09-09T13:22:24.000Z,Late Night Channel 4 Adverts March 2000,24
2swge5kyNCE,313657,386,97,0,80,2012-07-01T05:08:22.000Z,Disney Channel Bumper Montage - Donald Duck's Quackertown,24
mI3_RfaQ8ig,2640,NULL,NULL,0,NULL,2012-07-27T09:58:58.000Z,Making of Qantas' TV Commercial 'You're the reason we fly',17
3u_Hmq8yUVs,6215,7,1,0,1,2010-07-21T02:01:22.000Z,Tanda Comercial Canal 13 (Octubre 1989) - Parte 5,24
rEh5UnR9p9M,15468,15,1,0,4,2011-08-03T20:06:08.000Z,tv2 arculat 1998 tavasz,24
HLZ4yNR7YCU,39780,188,3,0,25,2012-11-03T14:59:55.000Z,「コマンドー」予告編 - 日本語版,1
#NAME?,5247,17,1,0,1,2010-06-27T09:05:02.000Z,KOREAN COOKING INGREDIENTS &  PRINCIPLES,24
UyrBzBaj8ak,2452,5,0,0,3,2011-06-06T00:39:20.000Z,2nd block of ads from 1989 (WHIO),24
w_KKlXauoH0,2063,1,0,0,0,2009-03-07T19:50:32.000Z,Dry Strawberry Tarts! Oh wow! (1988),23
XI5xFW5mRR4,94093,251,21,0,73,2015-03-18T14:23:05.000Z,British TV Adverts From the 50s 60s 70s Part 1,22
VwwkbqrgPLU,5070,18,0,0,4,2013-07-08T11:17:54.000Z,Raiuno - Sequenza TV - 23 Febbraio 1990 (2/3),24
Mf2xDaFd1bQ,3560,10,0,0,3,2012-04-20T15:11:04.000Z,1992 ABC Commercial Break,2
7ofPRv29RMs,265518,696,15,0,34,2006-05-24T21:33:41.000Z,Commercials by Roy Andersson,24
y17u5o5HVeo,38460,77,3,0,NULL,2010-05-12T07:22:42.000Z,In - flight safety demo by little kids.mp4,27
0TrnBY0dG7o,9445,64,0,0,0,2013-08-02T01:31:27.000Z,Gakky CM - ガッキー CM (HD),24
FdlzlptWsGQ,2935,7,0,0,0,2012-07-16T19:19:02.000Z,ΠΑΛΙΕΣ ΕΛΛΗΝΙΚΕΣ ΔΙΑΦΗΜΙΣΕΙΣ 1980-1999 Vol_18,24
#NAME?,9731,26,5,0,7,2011-06-22T20:38:06.000Z,NEW PILLOW PETS Official Commercial,22
GfYban2aaGM,4001,5,4,0,1,2008-10-31T14:30:17.000Z,Intervalo TV Leste Jornal da Record 30/10/08,24
NWQ-oYxrxzI,1696,5,0,0,0,2014-07-14T16:23:58.000Z,Dịch vụ dựng phim quảng cáo doanh nghiệp - multimedia-idea.com,22
R8kurFaT0G4,6298,9,3,0,1,2012-12-28T08:43:28.000Z,Quảng cáo trà bảo bảo,22
mdG-Rrt5HkU,1190,3,0,0,0,2011-09-16T06:58:33.000Z,IKEA 宜家家居 廣告 - 反通脹 [幕後花絮],24
sOhmea87jOo,5594,18,1,0,5,2011-05-12T16:30:36.000Z,Comercial 3 Globo 31/12/1990,24
uMKcX7PlblI,1070,4,1,0,4,2010-08-06T18:20:27.000Z,Paradise Smoothie Commercial,24
_RQovRWAEH8,9440,9,5,0,4,2012-03-12T09:19:24.000Z,KAT-TUN亀梨『キリン 午後の紅茶』新CMに起用,24
PN5-pnnFxCk,4253,17,0,0,1,2014-01-18T01:05:14.000Z,Intervalo Comercial Tela Quente   Rede Globo 17/02/2003   Bloco 2/3,29
5aMsI69kyRY,4551,NULL,NULL,0,NULL,2014-01-15T15:59:38.000Z,HEINEKEN Asia Pacific,22
_eRkWNjPLLg,214613,641,91,0,125,2008-01-26T19:16:54.000Z,World of Warcraft commercials (all 5),24
I-htcjRWrdY,42626,238,21,0,9,2012-05-11T16:56:00.000Z,Carlo Cocina: Torta para el Día de la Madre,25
oMRJnf5yl8Y,2650,2,1,0,3,2011-12-08T23:48:09.000Z,2-10-1994 Fox/WUPW Commercial Break 1,24
uSvnmaq0oBI,1510,5,0,0,6,2008-02-27T03:38:40.000Z,6 - Twilight Zone Spectacular - WSBK - (6 of 7),24
2Hdm69hpO-E,172609,147,18,0,45,2008-02-02T16:02:24.000Z,Buy Me That: Helping Kids Understand Toy Ads,27
tb53KBBKDyQ,4609,7,0,0,0,2009-08-20T21:26:03.000Z,35 anos propaganda Melhores Momentos,22
o2srJX_IO-Q,13730,49,2,0,0,2010-06-03T15:40:57.000Z,Lapiz De Platino,24
qsR3MK5i9hQ,2321,3,1,0,4,2008-06-30T18:41:19.000Z,cinema ads from 1960s,10
CHgqxGt67wE,118130,NULL,NULL,0,NULL,2007-06-27T07:42:53.000Z,Money in the bag - Kraak & Smaak,1
tFeWhGHokCY,49985,45,8,0,31,2011-12-31T00:30:39.000Z,New UNITED Airlines safety video 2012,19
vK9S4AY_ezc,7067,13,1,0,1,2014-09-28T11:05:24.000Z,懐かしゲームCM集71　ドリームキャスト編　魔剣X　スペースチャンネル5　電脳戦機バーチャロン オラトリオ・タングラム　ほか,20
CvT5hjnR9js,260752,410,10,0,26,2011-02-09T12:10:58.000Z,All the 2011 Super Bowl Ads in 2 Minutes,24
TPa4MNubHc0,28920,88,11,0,14,2013-01-10T08:48:47.000Z,Storici Spot degli anni 80 dove c'è  Barilla c'è casa,24
lCWYJvdmlmw,18380,17,4,0,2,2010-10-05T11:29:55.000Z,"ABS-CBN Commercial Break 7:47-7:54 PM October 4\, 2010",24
kcnoL1HsmHA,89149,371,10,0,25,2010-12-30T09:50:49.000Z,Presion Sobre los Chicos en el Deporte. Campaña Multipremiada TyC Sports,27
Y1_7ZhvogYs,4348,0,4,0,0,2009-09-08T13:03:00.000Z,"\LET THEM GROW. LET THEM GO\"" | NIDO | Nestlé PH""",24
5dvLYo5ANho,4998,0,0,0,0,2007-08-30T04:01:09.000Z,満腹30倍,24
lxUz0LbNNdM,52086,302,26,0,22,2011-12-12T23:13:01.000Z,JAPANESE COMMERCIALS | 2011 HIGHLIGHTS | WEEK 49,24
Vx1ba_1fWqA,66870,59,13,0,1,2014-09-25T22:30:30.000Z,阿部寛　CM集　セキスイハイム編,24
#NAME?,1567,32,0,0,3,2014-04-06T13:20:42.000Z,Live with emotions better than money,20
UiAq6Aw5uLU,3690,9,1,0,0,2011-12-27T11:58:00.000Z,Hyundai TVCs,2
K0t16OKA3ks,11855,71,3,0,10,2012-09-12T15:41:17.000Z,kompletter Werbeblock ZDF 1985 Mainzelmännchen,1
3YRQ009CVwM,2650,19,0,0,7,2012-11-03T18:46:05.000Z,MC MICHEL ZN PART MC CHURRASCO - ELA QUER CHANDON ([MDL PRODUÇÕES]) $$,10
8nTRorklFXs,63286,48,17,0,9,2007-05-08T10:56:37.000Z,Maruti Driving School,2
Egp0f1vlf3o,2516,8,0,0,1,2012-04-17T05:21:07.000Z,[1990.06.23] โฆษณาคั่น เบิร์ด สเปเชี่ยล (1/4),24
jWKKz3Y1SlE,33481,41,8,0,1,2013-01-11T10:54:54.000Z,animax　プロモ,1
yhSReYRNfZQ,1840,4,3,0,1,2013-07-19T07:06:56.000Z,Iklan samsung galaxy s4 zoom,22
d1b1J7Mi2_w,6272,2,2,0,0,2013-03-03T14:32:10.000Z,懐かしCM 2001-1,24
mx-gAKgt5JI,2841,4,0,0,1,2013-07-24T02:42:03.000Z,Australian ads/promos 6 (2008),24
3te4BdJiGAQ,35773,98,1,0,19,2010-09-05T21:51:45.000Z,Action Man - Adverts - TV Commercials,24
lk-IcBXDG9M,3281,2,0,0,0,2013-02-26T20:24:26.000Z,Fox Family Angela Anaconda Presidents' Day Marathon Commercials 2000 Part 8,24
SWjHzw8Pv88,9456,2,0,0,1,2010-06-14T00:12:39.000Z,11/1/1998 NBC/WMAQ commercials (part 7 of 7),24
w6VZOx5RkeU,2754,12,0,0,2,2012-12-08T17:48:55.000Z,TBS Christmas Break / Kids Beat - December 1989,24
P4clg87sfZI,3635,4,1,0,0,2014-09-14T12:56:11.000Z,Opening to Run UK VHS (1991),1
wlp9lJQ5qFY,11102,16,2,0,7,2012-09-09T13:54:32.000Z,Tanda Comercial Canal 13 (Julio 1991),24
mQE7YVXiqIk,5403,80,5,0,16,2013-02-27T19:26:05.000Z,Youtube Kacke - Das wird SaS!,24
YbiNIdpqAEQ,14936,9,0,0,2,2008-01-16T01:12:58.000Z,WKYC/NBC Commercials part 6 5/1992,24
mRbg65LDTHY,2859709,6780,1163,0,892,2012-06-09T13:44:45.000Z,شئ يحير تتحرك بدون عجلات وتطير بلا أجنحة,28
yVBgIzBzL0o,6527,5,0,0,0,2012-09-03T16:33:16.000Z,Polsat - reklamy z 03.09.2012 r.,1
N6f_aaarSmo,1907,1,0,0,2,2013-02-27T13:57:18.000Z,LWT Adverts 1997 (30),24
7kDY_J0rJik,8094,13,0,0,0,2012-02-01T17:50:03.000Z,VW to Debut Ad Follow Up to 'The Force',24
fjQ31ESr1OA,80465,154,7,0,16,2013-04-16T12:48:49.000Z,【関西ローカル】　なつかしい ＫＢＳ京都ＣＭ　つめあわせ  【昭和】,24
6kgjF-2F8OA,16140,155,0,0,14,2013-07-24T23:08:25.000Z,[เบื้องหลังโฆษณา] Toyota Vios - V-CONTROL,24
NBFkdqTI1SM,9369,22,1,0,2,2011-12-03T11:01:07.000Z,Carosello Miralanza 3,24
SfuxFfECEgQ,39739,62,3,0,11,2012-06-27T18:30:17.000Z,"Cartoon Network Commercials November 2\, 2001 1/3",22
JrsTBqT-Ij8,21380,32,4,0,3,2012-03-27T03:13:42.000Z,Comerciales [Marzo 2012] (Canal 2) Bloque 3,24
keCooqt7EIY,9140,18,0,0,1,2012-02-04T15:16:02.000Z,BENITO CASTRO COMERCIAL CERVEZA CARTA BLANCA   BURGERBOY 1988,23
vJDZ66qq_30,2459,5,0,0,0,2013-06-16T09:15:36.000Z,"Реклама и Анонс (1 канал\, 2003г.)",22
U4bJdaeTx0Y,8710,9,4,0,1,2011-06-20T02:32:15.000Z,Comerciales del 2011 - Parte 49,24
dJMmPr7X4hc,3049,1,0,0,0,2011-11-02T00:30:10.000Z,Channel 4 Adverts 2001 (21),24
